text,label
shopping,Food
uber ride,Entertainment
electricity bill,Rentt
shopping,Rent
monthly rent payment,Rent
emi payment,Foods
emi payment,Food
petrol,Travl
atm withdrawal,Travel
grocery shopping,Saving
misc,Rnt
train ticket,Travel
train ticket,Travel
online course,Entertain
shopping,Freelance
fixed deposit,Investment
emi payment,Rnt
books,Foodd
atm withdrawal,Rentt
internet bill,Rentt
books,Rentt
coffee,Investment
medicine,Others
uber ride,Bonus
lunch,Traval
restaurant dinner,Rentt
fixed deposit,Others
medicine,Entertain
medicine,Foodd
fixed deposit,Entrtnmnt
online course,Utility
grocery shopping,Bonus
online course,Edu
electricity bill,Rent
medicine,Bonus
movie tickets,Rentt
misc,Foods
fixed deposit,Travel
medicine,Rent
shopping,Travel
restaurant dinner,Rnt
gym membership,Education
electricity bill,Traval
petrol,Rnt
electricity bill,Rnt
train ticket,Investment
electricity bill,Salary
misc,Others
electricity bill,Food
misc,Foodd
internet bill,Food
coffee,Saving
emi payment,Savings
shopping,Travel
misc,Investment
internet bill,Educaton
grocery shopping,Travl
fixed deposit,Health
books,Bonus
atm withdrawal,Freelance
online course,Salary
books,Entertainment
emi payment,Foods
lunch,Food
misc,Rnt
petrol,Fod
books,Fod
medicine,Others
emi payment,Entertainment
gym membership,Food
atm withdrawal,Salary
gym membership,Fod
restaurant dinner,Entertainment
petrol,Rnt
restaurant dinner,Rent
electricity bill,Fod
movie tickets,Others
shopping,Utility
emi payment,Utilities
doctor consultation,Foodd
monthly rent payment,Travel
grocery shopping,Foodd
grocery shopping,Rent
atm withdrawal,Foods
doctor consultation,Food
doctor consultation,Rent
doctor consultation,Freelance
grocery shopping,Rnt
gym membership,Health
shopping,Entertain
internet bill,Traval
fixed deposit,Travl
restaurant dinner,Travel
internet bill,Utilities
books,Misc
electricity bill,Utilities
gym membership,Rentt
petrol,Fod
emi payment,Education
restaurant dinner,Travl
gym membership,Freelance
coffee,Edu
movie tickets,Fod
lunch,Utilities
internet bill,Entertainment
monthly rent payment,Utlities
shopping,Others
coffee,Rent
petrol,Utilties
restaurant dinner,Travel
misc,Rent
misc,Food
online course,Food
internet bill,Utilties
misc,Utlities
monthly rent payment,Health
restaurant dinner,Salary
grocery shopping,Foodd
uber ride,Savings
atm withdrawal,Investment
movie tickets,Entertain
lunch,Education
online course,Travl
electricity bill,Utility
internet bill,Rent
fixed deposit,Travel
medicine,Rent
monthly rent payment,Rent
doctor consultation,Utlities
internet bill,Education
lunch,Rent
lunch,Utilities
books,Foodd
restaurant dinner,Rnt
emi payment,Entertainment
train ticket,Education
misc,Food
doctor consultation,Foodd
restaurant dinner,Education
electricity bill,Freelance
internet bill,Saving
restaurant dinner,Rent
atm withdrawal,Rent
coffee,Travel
shopping,Rent
doctor consultation,Food
petrol,Bonus
online course,Salary
internet bill,Savings
grocery shopping,Utilities
movie tickets,Traval
fixed deposit,Utlities
atm withdrawal,Entertain
coffee,Edu
emi payment,Health
internet bill,Traval
uber ride,Educaton
electricity bill,Freelance
online course,Freelance
atm withdrawal,Investment
online course,Food
lunch,Educaton
internet bill,Rnt
gym membership,Travel
petrol,Travel
internet bill,Food
internet bill,Entrtnmnt
online course,Others
gym membership,Travl
misc,Travl
doctor consultation,Rent
gym membership,Traval
coffee,Rentt
movie tickets,Other
medicine,Educaton
doctor consultation,Health
atm withdrawal,Investment
train ticket,Food
shopping,Rent
coffee,Entertainment
medicine,Utlities
lunch,Investment
medicine,Utilities
misc,Traval
doctor consultation,Travel
books,Utilities
lunch,Fod
monthly rent payment,Utilities
fixed deposit,Travl
grocery shopping,Food
electricity bill,Utilties
atm withdrawal,Freelance
online course,Utility
uber ride,Foodd
monthly rent payment,Travl
internet bill,Food
emi payment,Utilities
train ticket,Food
monthly rent payment,Rent
lunch,Travl
restaurant dinner,Savings
uber ride,Utlities
atm withdrawal,Food
fixed deposit,Entrtnmnt
uber ride,Foodd
internet bill,Education
movie tickets,Food
train ticket,Bonus
grocery shopping,Fod
movie tickets,Others
atm withdrawal,Investment
monthly rent payment,Educaton
internet bill,Rentt
grocery shopping,Bonus
emi payment,Entertainment
online course,Travel
petrol,Fod
misc,Rent
atm withdrawal,Rentt
shopping,Rentt
shopping,Food
online course,Health
internet bill,Rnt
restaurant dinner,Food
gym membership,Rentt
grocery shopping,Food
electricity bill,Food
books,Entertainment
internet bill,Health
uber ride,Bonus
emi payment,Rnt
coffee,Travel
uber ride,Food
monthly rent payment,Food
movie tickets,Travl
lunch,Rent
petrol,Travl
misc,Rnt
internet bill,Utlities
fixed deposit,Utlities
gym membership,Rent
doctor consultation,Rent
internet bill,Travel
fixed deposit,Foods
shopping,Health
books,Educaton
train ticket,Travel
lunch,Entertainment
train ticket,Education
gym membership,Others
uber ride,Food
internet bill,Traval
petrol,Food
atm withdrawal,Edu
shopping,Travl
misc,Education
books,Entrtnmnt
restaurant dinner,Rent
online course,Freelance
restaurant dinner,Utilities
grocery shopping,Rent
restaurant dinner,Freelance
misc,Food
doctor consultation,Foods
online course,Traval
online course,Utilities
lunch,Others
lunch,Travel
emi payment,Entertainment
lunch,Travel
gym membership,Food
gym membership,Entertainment
petrol,Traval
fixed deposit,Rent
gym membership,Food
petrol,Food
monthly rent payment,Entertainment
books,Health
electricity bill,Utility
restaurant dinner,Bonus
grocery shopping,Rent
online course,Rent
coffee,Foods
gym membership,Travel
movie tickets,Foods
atm withdrawal,Food
atm withdrawal,Education
train ticket,Utlities
lunch,Food
gym membership,Rent
movie tickets,Food
medicine,Utlities
grocery shopping,Edu
grocery shopping,Educaton
fixed deposit,Travl
shopping,Rnt
misc,Rentt
atm withdrawal,Rent
monthly rent payment,Educaton
emi payment,Bonus
doctor consultation,Rent
movie tickets,Freelance
movie tickets,Utlities
grocery shopping,Health
online course,Rentt
internet bill,Food
atm withdrawal,Foodd
movie tickets,Others
fixed deposit,Travel
medicine,Food
emi payment,Bonus
coffee,Traval
grocery shopping,Education
movie tickets,Rent
atm withdrawal,Freelance
uber ride,Bonus
uber ride,Foodd
lunch,Utilities
atm withdrawal,Rent
online course,Others
petrol,Bonus
emi payment,Utlities
atm withdrawal,Health
lunch,Investment
movie tickets,Rent
electricity bill,Traval
books,Foodd
emi payment,Entrtnmnt
medicine,Bonus
internet bill,Fod
atm withdrawal,Utility
coffee,Rnt
fixed deposit,Utilties
medicine,Entertain
internet bill,Savings
books,Food
restaurant dinner,Travl
grocery shopping,Travl
monthly rent payment,Education
fixed deposit,Education
emi payment,Food
train ticket,Edu
emi payment,Entertainment
petrol,Bonus
petrol,Rent
petrol,Rentt
restaurant dinner,Investment
restaurant dinner,Food
electricity bill,Bonus
gym membership,Food
coffee,Rnt
internet bill,Rentt
fixed deposit,Rent
movie tickets,Traval
atm withdrawal,Travel
restaurant dinner,Rent
books,Education
online course,Savings
movie tickets,Fod
online course,Rent
medicine,Rent
coffee,Travel
online course,Travel
emi payment,Edu
electricity bill,Rnt
electricity bill,Foods
shopping,Foods
uber ride,Food
shopping,Traval
movie tickets,Fod
grocery shopping,Food
lunch,Fod
monthly rent payment,Foods
misc,Travel
online course,Food
coffee,Entertainment
emi payment,Food
emi payment,Utilities
coffee,Entertain
monthly rent payment,Others
misc,Education
train ticket,Rent
monthly rent payment,Others
uber ride,Foods
uber ride,Food
books,Traval
monthly rent payment,Health
movie tickets,Foods
online course,Rnt
uber ride,Food
atm withdrawal,Rent
movie tickets,Food
gym membership,Bonus
emi payment,Entertainment
doctor consultation,Rnt
internet bill,Utilities
coffee,Utilities
restaurant dinner,Others
medicine,Utilities
lunch,Rent
doctor consultation,Fod
coffee,Education
coffee,Entertainment
atm withdrawal,Others
shopping,Foodd
train ticket,Utility
online course,Others
electricity bill,Travel
electricity bill,Utilities
emi payment,Rent
grocery shopping,Rent
books,Food
medicine,Travel
misc,Fod
internet bill,Rnt
medicine,Rent
atm withdrawal,Traval
shopping,Helth
grocery shopping,Foods
emi payment,Food
coffee,Rent
misc,Food
emi payment,Traval
misc,Freelance
doctor consultation,Food
doctor consultation,Others
internet bill,Food
petrol,Freelance
misc,Travl
misc,Utility
doctor consultation,Investment
fixed deposit,Travel
misc,Entertainment
medicine,Rent
electricity bill,Food
electricity bill,Entertain
grocery shopping,Rent
grocery shopping,Educaton
monthly rent payment,Others
atm withdrawal,Utility
online course,Travel
lunch,Rent
medicine,Utilities
books,Food
emi payment,Traval
gym membership,Entrtnmnt
coffee,Food
shopping,Utlities
monthly rent payment,Rent
fixed deposit,Travel
monthly rent payment,Travel
books,Entertainment
gym membership,Entertainment
uber ride,Investment
lunch,Rnt
uber ride,Utilities
internet bill,Education
atm withdrawal,Rent
online course,Education
gym membership,Foods
atm withdrawal,Bonus
coffee,Helth
books,Rent
misc,Saving
atm withdrawal,Salary
internet bill,Travel
lunch,Rent
electricity bill,Educaton
medicine,Rnt
doctor consultation,Foods
gym membership,Rentt
uber ride,Travel
internet bill,Misc
movie tickets,Entrtnmnt
online course,Travel
train ticket,Food
misc,Foods
movie tickets,Utlities
shopping,Travel
atm withdrawal,Savings
movie tickets,Foods
movie tickets,Utilities
doctor consultation,Entrtnmnt
internet bill,Travel
movie tickets,Foods
train ticket,Salary
atm withdrawal,Foods
movie tickets,Fod
fixed deposit,Edu
electricity bill,Salary
coffee,Health
movie tickets,Food
shopping,Freelance
internet bill,Investment
misc,Investment
monthly rent payment,Food
train ticket,Fod
gym membership,Others
misc,Travel
grocery shopping,Food
emi payment,Food
internet bill,Freelance
shopping,Entertainment
uber ride,Travel
monthly rent payment,Fod
lunch,Utlities
petrol,Food
electricity bill,Traval
doctor consultation,Food
emi payment,Rentt
misc,Travel
atm withdrawal,Entertain
restaurant dinner,Entrtnmnt
internet bill,Entrtnmnt
doctor consultation,Others
doctor consultation,Rent
restaurant dinner,Helth
lunch,Travel
shopping,Rent
shopping,Rnt
books,Utilties
grocery shopping,Utilties
lunch,Foodd
doctor consultation,Traval
medicine,Education
restaurant dinner,Travel
shopping,Rent
atm withdrawal,Entrtnmnt
shopping,Entertain
misc,Food
grocery shopping,Rent
uber ride,Educaton
shopping,Rent
internet bill,Foodd
monthly rent payment,Utlities
electricity bill,Foodd
grocery shopping,Freelance
medicine,Rentt
medicine,Foods
petrol,Fod
shopping,Foodd
fixed deposit,Rent
medicine,Freelance
grocery shopping,Rentt
gym membership,Food
monthly rent payment,Rent
movie tickets,Rent
coffee,Foodd
shopping,Rent
shopping,Education
lunch,Edu
monthly rent payment,Bonus
fixed deposit,Travl
restaurant dinner,Travel
petrol,Rent
misc,Utlities
atm withdrawal,Travel
monthly rent payment,Utilties
internet bill,Food
train ticket,Salary
emi payment,Travel
online course,Rent
coffee,Utilities
books,Entrtnmnt
electricity bill,Others
online course,Freelance
internet bill,Health
shopping,Traval
atm withdrawal,Food
train ticket,Rent
books,Others
uber ride,Rent
coffee,Traval
atm withdrawal,Fod
misc,Utilities
monthly rent payment,Edu
online course,Fod
electricity bill,Utilties
petrol,Education
coffee,Utility
monthly rent payment,Utilties
train ticket,Travel
movie tickets,Rentt
coffee,Foodd
lunch,Food
movie tickets,Entertainment
gym membership,Traval
coffee,Travel
coffee,Rent
shopping,Traval
doctor consultation,Entertainment
internet bill,Food
gym membership,Rent
train ticket,Savings
doctor consultation,Health
uber ride,Rent
movie tickets,Food
books,Entertain
internet bill,Utilties
medicine,Utility
coffee,Travel
train ticket,Rentt
petrol,Utilities
fixed deposit,Rent
emi payment,Utilities
books,Rent
uber ride,Education
coffee,Travel
books,Rentt
misc,Other
coffee,Education
gym membership,Foodd
internet bill,Other
petrol,Food
restaurant dinner,Rentt
emi payment,Entertainment
emi payment,Foods
restaurant dinner,Food
petrol,Food
coffee,Foods
grocery shopping,Entertainment
books,Travel
online course,Educaton
grocery shopping,Utilties
restaurant dinner,Others
misc,Utilties
monthly rent payment,Rent
medicine,Travl
monthly rent payment,Fod
electricity bill,Food
movie tickets,Savings
lunch,Travel
doctor consultation,Entertainment
train ticket,Foodd
electricity bill,Foodd
gym membership,Rent
uber ride,Health
electricity bill,Entertain
fixed deposit,Utilities
medicine,Investment
emi payment,Travel
lunch,Travel
books,Food
uber ride,Food
doctor consultation,Entertain
shopping,Education
petrol,Rent
petrol,Utlities
emi payment,Food
coffee,Food
monthly rent payment,Rent
restaurant dinner,Investment
coffee,Utilties
grocery shopping,Traval
coffee,Food
train ticket,Rnt
medicine,Salary
misc,Rent
restaurant dinner,Entertain
doctor consultation,Entertainment
medicine,Education
misc,Food
grocery shopping,Investment
shopping,Utility
misc,Entertainment
medicine,Rent
train ticket,Entertainment
emi payment,Food
internet bill,Misc
misc,Others
coffee,Salary
misc,Travl
shopping,Foods
electricity bill,Rentt
online course,Rent
medicine,Rent
shopping,Investment
movie tickets,Education
petrol,Travel
gym membership,Travel
doctor consultation,Rnt
fixed deposit,Food
shopping,Food
doctor consultation,Traval
uber ride,Saving
restaurant dinner,Utilities
gym membership,Freelance
atm withdrawal,Rent
grocery shopping,Rnt
fixed deposit,Utilties
emi payment,Fod
atm withdrawal,Traval
grocery shopping,Educaton
lunch,Utilities
lunch,Foods
coffee,Food
movie tickets,Travel
books,Foods
doctor consultation,Utilities
gym membership,Travel
fixed deposit,Food
atm withdrawal,Travl
petrol,Travel
train ticket,Education
electricity bill,Investment
doctor consultation,Travel
internet bill,Travel
grocery shopping,Travl
grocery shopping,Health
lunch,Food
doctor consultation,Travel
monthly rent payment,Utilties
lunch,Travel
emi payment,Bonus
atm withdrawal,Health
internet bill,Salary
doctor consultation,Health
train ticket,Rent
emi payment,Food
fixed deposit,Foodd
misc,Foodd
misc,Food
monthly rent payment,Rentt
electricity bill,Other
train ticket,Utility
lunch,Entertain
petrol,Utilities
electricity bill,Utilities
atm withdrawal,Traval
uber ride,Education
monthly rent payment,Freelance
lunch,Utilties
fixed deposit,Food
shopping,Others
electricity bill,Bonus
internet bill,Foodd
doctor consultation,Food
movie tickets,Rent
books,Travel
grocery shopping,Education
electricity bill,Foods
train ticket,Savings
misc,Investment
internet bill,Food
gym membership,Food
online course,Rnt
electricity bill,Utilties
lunch,Freelance
fixed deposit,Food
uber ride,Helth
uber ride,Food
misc,Travl
books,Travel
monthly rent payment,Food
train ticket,Entrtnmnt
grocery shopping,Edu
restaurant dinner,Rent
online course,Health
monthly rent payment,Utilities
medicine,Utilties
internet bill,Others
monthly rent payment,Rentt
doctor consultation,Travel
atm withdrawal,Fod
monthly rent payment,Travel
uber ride,Salary
electricity bill,Rnt
internet bill,Rnt
internet bill,Utlities
misc,Savings
emi payment,Fod
medicine,Rent
lunch,Travl
lunch,Salary
emi payment,Entertain
uber ride,Foods
lunch,Savings
books,Rnt
books,Savings
internet bill,Rent
atm withdrawal,Food
coffee,Travel
movie tickets,Foods
electricity bill,Rent
doctor consultation,Travel
fixed deposit,Food
movie tickets,Saving
train ticket,Fod
shopping,Rent
train ticket,Savings
movie tickets,Rent
restaurant dinner,Foods
atm withdrawal,Utlities
grocery shopping,Fod
coffee,Travel
coffee,Educaton
emi payment,Freelance
electricity bill,Rnt
doctor consultation,Utility
fixed deposit,Foodd
gym membership,Freelance
uber ride,Savings
movie tickets,Rnt
emi payment,Entrtnmnt
electricity bill,Utility
lunch,Food
atm withdrawal,Rnt
movie tickets,Rentt
petrol,Foods
books,Utilities
restaurant dinner,Rnt
monthly rent payment,Rnt
atm withdrawal,Education
electricity bill,Utility
uber ride,Utilities
